"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Started","Administrative","Informational","2026-03-28T20:36:06.620Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/subnets/snet-spoke1-workload"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-28T20:36:06.784Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-hub-dev/subnets/AzureFirewallSubnet"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-28T20:36:06.792Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/subnets/snet-spoke1-workload"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Started","Administrative","Informational","2026-03-28T20:36:07.042Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev/subnets/snet-spoke2-workload"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Or Update Network Group","Started","Administrative","Informational","2026-03-28T20:36:07.050Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/networkGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/networkGroups/ng-spokes-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-28T20:36:07.245Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev/subnets/snet-spoke2-workload"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-28T20:36:07.487Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-hub-dev/subnets/AzureFirewallSubnet"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-28T20:36:07.490Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/subnets/snet-spoke1-workload"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-28T20:36:07.981Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev/subnets/snet-spoke2-workload"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Or Update Network Group","Succeeded","Administrative","Informational","2026-03-28T20:36:08.113Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/networkGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/networkGroups/ng-spokes-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Or Update Connectivity Configuration","Started","Administrative","Informational","2026-03-28T20:36:10.331Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/connectivityConfigurations","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/connectivityConfigurations/cc-hubandspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Or Update Connectivity Configuration","Succeeded","Administrative","Informational","2026-03-28T20:36:11.488Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/connectivityConfigurations","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/connectivityConfigurations/cc-hubandspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Started","Administrative","Informational","2026-03-28T20:36:11.629Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-hub-dev/subnets/AzureBastionSubnet"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network","Succeeded","Administrative","Informational","2026-03-28T20:36:11.661Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Firewall Policy","Succeeded","Administrative","Informational","2026-03-28T20:36:12.303Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Network Interface","Started","Administrative","Informational","2026-03-28T20:36:12.415Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkInterfaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkInterfaces/nic-vm-spoke1-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-28T20:36:12.629Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-hub-dev/subnets/AzureBastionSubnet"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Network Interface","Started","Administrative","Informational","2026-03-28T20:36:12.671Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkInterfaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkInterfaces/nic-vm-spoke2-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Network Interface","Succeeded","Administrative","Informational","2026-03-28T20:36:12.758Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkInterfaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkInterfaces/nic-vm-spoke1-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Firewall Policy Rule Collection Group","Started","Administrative","Informational","2026-03-28T20:36:13.241Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Network Interface","Succeeded","Administrative","Informational","2026-03-28T20:36:13.375Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkInterfaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkInterfaces/nic-vm-spoke2-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","List Deployment Status","Started","Administrative","Informational","2026-03-28T20:36:13.496Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","List Deployment Status","Succeeded","Administrative","Informational","2026-03-28T20:36:13.793Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-28T20:36:13.851Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-hub-dev/subnets/AzureBastionSubnet"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Firewall Policy Rule Collection Group","Accepted","Administrative","Informational","2026-03-28T20:36:14.053Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Network Manager Commit","Started","Administrative","Informational","2026-03-28T20:36:14.313Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Network Manager Commit","Accepted","Administrative","Informational","2026-03-28T20:36:15.751Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update a Bastion Host","Started","Administrative","Informational","2026-03-28T20:36:18.034Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update a Bastion Host","Accepted","Administrative","Informational","2026-03-28T20:36:19.362Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Firewall Policy Rule Collection Group","Succeeded","Administrative","Informational","2026-03-28T20:36:24.304Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Machine","Started","Administrative","Informational","2026-03-28T20:36:24.661Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","'audit' Policy action.","Succeeded","Policy","Warning","2026-03-28T20:36:24.739Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Workspace","Succeeded","Administrative","Informational","2026-03-28T20:36:24.839Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.OperationalInsights/workspaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.OperationalInsights/workspaces/law-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Machine","Started","Administrative","Informational","2026-03-28T20:36:25.080Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","'audit' Policy action.","Succeeded","Policy","Warning","2026-03-28T20:36:25.205Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Workspace","Started","Administrative","Informational","2026-03-28T20:36:25.209Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.OperationalInsights/workspaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.OperationalInsights/workspaces/law-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create Workspace","Accepted","Administrative","Informational","2026-03-28T20:36:25.694Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.OperationalInsights/workspaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.OperationalInsights/workspaces/law-hub-dev"
"2ccd1d21-3cc7-434f-851d-a87a46eb6bc7","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T20:35:37.717Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"2ccd1d21-3cc7-434f-851d-a87a46eb6bc7","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T20:35:37.624Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"a478f092-7f67-434a-a515-16808b2720ca","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T20:35:27.034Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"a478f092-7f67-434a-a515-16808b2720ca","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T20:35:26.971Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"f876045f-4aa3-4f9c-b34e-8359ad8da54a","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T20:35:21.521Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"f876045f-4aa3-4f9c-b34e-8359ad8da54a","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T20:35:21.428Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"8ad59025-fe88-47be-9427-0cf9112f61b0","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T20:35:20.471Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"8ad59025-fe88-47be-9427-0cf9112f61b0","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T20:35:20.362Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Firewall Policy","Succeeded","Administrative","Informational","2026-03-27T20:37:23.161Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Firewall Policy Rule Collection Group","Started","Administrative","Informational","2026-03-27T20:13:59.089Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Deletes a Bastion Host","Started","Administrative","Informational","2026-03-27T20:13:59.228Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Virtual Network Peering","Started","Administrative","Informational","2026-03-27T20:13:59.354Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/virtualNetworkPeerings","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/virtualNetworkPeerings/peer-spoke1-to-hub"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Virtual Machine Extension","Started","Administrative","Informational","2026-03-27T20:13:59.414Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev/extensions/NetworkWatcherAgentLinux"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Deletes a Bastion Host","Accepted","Administrative","Informational","2026-03-27T20:13:59.416Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Virtual Network Peering","Accepted","Administrative","Informational","2026-03-27T20:13:59.510Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/virtualNetworkPeerings","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/virtualNetworkPeerings/peer-spoke1-to-hub"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Virtual Machine Extension","Started","Administrative","Informational","2026-03-27T20:13:59.559Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev/extensions/NetworkWatcherAgentLinux"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete resource diagnostic setting","Started","Administrative","Informational","2026-03-27T20:13:59.611Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Insights/diagnosticSettings","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev/providers/Microsoft.Insights/diagnosticSettings/diag-fw-hub-dev"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Virtual Machine Extension","Accepted","Administrative","Informational","2026-03-27T20:13:59.696Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev/extensions/NetworkWatcherAgentLinux"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Firewall Policy Rule Collection Group","Accepted","Administrative","Informational","2026-03-27T20:13:59.777Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"dc60209f-c9e1-b4aa-59d8-1f7f8779e98c","Delete Virtual Machine Extension","Accepted","Administrative","Informational","2026-03-27T20:13:59.778Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer1-manual-peering-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer1-manual-peering-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev/extensions/NetworkWatcherAgentLinux"
